id,warehouse_id,location_id,product_main_code,product_id/id,product_uom,product_min_qty,product_max_qty
count_feb2016_floor2_154,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300297,__export__.product_product_7809,เล่ม,500,0
count_feb2016_floor2_155,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-BV-2706,product_N-BV-2706,เล่ม,1766,0
count_feb2016_floor2_156,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670153,product_N-BV-2706-1,เล่ม,800,0
count_feb2016_floor2_157,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HV-91006,product_N-HV-91006,เล่ม,1500,0
count_feb2016_floor2_158,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HV-51007,product_N-HV-51007,เล่ม,3000,0
count_feb2016_floor2_159,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670160,product_N-HV-51007-1,เล่ม,2000,0
count_feb2016_floor2_160,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300273,__export__.product_product_7807,เล่ม,500,0
count_feb2016_floor2_161,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,26000,product_26000,เล่ม,4000,0
count_feb2016_floor2_162,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HV-91007,product_N-HV-91007,เล่ม,200,0
count_feb2016_floor2_163,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVDW-A51007,product_N-HVDW-A51007,เล่ม,500,0
count_feb2016_floor2_164,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVDW-A6807,__export__.product_product_6722,เล่ม,50,0
count_feb2016_floor2_165,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,444057,product_444057,เล่ม,0,0
count_feb2016_floor2_166,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G18100,product_N-HVS-100G18100,เล่ม,200,0
count_feb2016_floor2_167,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G5100,product_N-HVS-100G5100,เล่ม,600,0
count_feb2016_floor2_168,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G5150,product_N-HVS-100G5150,เล่ม,20,0
count_feb2016_floor2_169,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G5200,product_N-HVS-100G5200,เล่ม,50,0
count_feb2016_floor2_170,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G8100,product_N-HVS-100G8100,เล่ม,800,0
count_feb2016_floor2_171,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G8150,product_N-HVS-100G8150,เล่ม,30,0
count_feb2016_floor2_172,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G8200,product_N-HVS-100G8200,เล่ม,40,0
count_feb2016_floor2_173,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G9100,product_N-HVS-100G9100,เล่ม,1200,0
count_feb2016_floor2_174,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G9150,product_N-HVS-100G9150,เล่ม,20,0
count_feb2016_floor2_175,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVS-100G9200,product_N-HVS-100G9200,เล่ม,30,0
count_feb2016_floor2_176,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-BL-2260,product_N-BL-2260,เล่ม,300,0
count_feb2016_floor2_177,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-BL-260C,product_N-BL-260C,เล่ม,1500,0
count_feb2016_floor2_178,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-BL-270PVC,product_N-BL-270PVC,เล่ม,500,0
count_feb2016_floor2_179,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300303,__export__.product_product_7810,เล่ม,0,0
count_feb2016_floor2_180,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-BL-4260,product_N-BL-4260,เล่ม,100,0
count_feb2016_floor2_181,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-BL-452C,product_N-BL-452C,เล่ม,300,0
count_feb2016_floor2_182,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-BL-480,product_N-BL-480,เล่ม,1200,0
count_feb2016_floor2_183,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-BL-250C,product_N-BL-250C,เล่ม,600,0
count_feb2016_floor2_184,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPT-9306,product_N-PPT-9306,เล่ม,0,0
count_feb2016_floor2_185,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPN-16607,product_N-PPN-16607,เล่ม,5000,0
count_feb2016_floor2_186,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,143720,product_143720,เล่ม,2500,0
count_feb2016_floor2_187,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPT-16327,__export__.product_product_6964,เล่ม,1200,0
count_feb2016_floor2_188,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPT-32307,product_N-PPT-32307,เล่ม,2000,0
count_feb2016_floor2_189,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,444029,product_444029,เล่ม,12000,0
count_feb2016_floor2_190,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPT-8307,product_N-PPT-8307,เล่ม,1000,0
count_feb2016_floor2_191,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670092,product_N-PPT-8307-1,เล่ม,2500,0
count_feb2016_floor2_192,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPB-8607,product_N-PPB-8607,เล่ม,500,0
count_feb2016_floor2_193,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPW-8607,product_N-PPW-8607,เล่ม,1000,0
count_feb2016_floor2_194,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670283,product_N-PPW-8607-1,เล่ม,1500,0
count_feb2016_floor2_195,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPW-A51007,product_N-PPW-A51007,เล่ม,300,0
count_feb2016_floor2_196,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670122,product_N-PPW-A51007-1,เล่ม,1300,0
count_feb2016_floor2_197,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPB-A5607,product_N-PPB-A5607,เล่ม,1500,0
count_feb2016_floor2_198,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPBD-A5607,product_N-PPBD-A5607,เล่ม,1500,0
count_feb2016_floor2_199,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPW-A6407,product_N-PPW-A6407,เล่ม,600,0
count_feb2016_floor2_200,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670269,product_N-PPW-A6407-1,เล่ม,2200,0
count_feb2016_floor2_201,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPW-A7607,product_N-PPW-A7607,เล่ม,400,0
count_feb2016_floor2_202,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670276,product_N-PPW-A7607-1,เล่ม,2500,0
count_feb2016_floor2_203,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PVC-A58080,product_N-PVC-A58080,เล่ม,600,0
count_feb2016_floor2_204,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670771,product_N-PP-1660POOH,เล่ม,0,0
count_feb2016_floor2_205,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670863,product_N-PP-1660MICKEY,เล่ม,0,0
count_feb2016_floor2_206,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670764,product_N-PP-860POOR,เล่ม,0,0
count_feb2016_floor2_207,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670856,product_N-PP-860MICKEY,เล่ม,0,0
count_feb2016_floor2_208,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPW-OF-8507-1,product_N-PPW-OF-8507-1,เล่ม,1500,0
count_feb2016_floor2_209,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPW-OF-A5807-1,product_N-PPW-OF-A5807-1,เล่ม,1200,0
count_feb2016_floor2_210,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPW-OF-A6807-1,product_N-PPW-OF-A6807-1,เล่ม,500,0
count_feb2016_floor2_211,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PPN-A5607,__export__.product_product_6949,เล่ม,2000,0
count_feb2016_floor2_212,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-KI-8307,__export__.product_product_7612,เล่ม,800,0
count_feb2016_floor2_213,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-KI-A73075,__export__.product_product_7723,เล่ม,2000,0
count_feb2016_floor2_214,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-AF5,product_N-AF5,เล่ม,7000,0
count_feb2016_floor2_215,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-AF10,product_N-AF10,เล่ม,12000,0
count_feb2016_floor2_216,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-F-A6306,product_N-FA6306,เล่ม,3000,0
count_feb2016_floor2_217,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-FA7306,product_N-FA7306,เล่ม,2000,0
count_feb2016_floor2_218,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670733,product_N-830POOH,เล่ม,0,0
count_feb2016_floor2_219,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670825,product_N-8MICKEY,เล่ม,0,0
count_feb2016_floor2_220,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670023,product_N-AF5-1,เล่ม,4000,0
count_feb2016_floor2_221,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670801,product_N-918GP,เล่ม,3000,0
count_feb2016_floor2_222,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670788,product_N-918POOH,เล่ม,0,0
count_feb2016_floor2_223,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670726,product_N-930POOH,เล่ม,0,0
count_feb2016_floor2_224,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670818,product_N-9MICKEY,เล่ม,0,0
count_feb2016_floor2_225,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-NV2506CC,product_N-NV2506CC,เล่ม,800,0
count_feb2016_floor2_226,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-AF10PB,product_N-AF10PB,เล่ม,10000,0
count_feb2016_floor2_227,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-NV-8307,product_N-NV-8307,เล่ม,200,0
count_feb2016_floor2_228,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PBF-8407,product_N-PBF-8407,เล่ม,300,0
count_feb2016_floor2_229,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-NV-9407,product_N-NV-9407,เล่ม,1500,0
count_feb2016_floor2_230,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-DWF8407,product_N-DWF8407,เล่ม,1500,0
count_feb2016_floor2_231,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PN-G940,product_N-PN-G940,เล่ม,20000,0
count_feb2016_floor2_232,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PN-G980,product_N-PN-G980,เล่ม,10000,0
count_feb2016_floor2_233,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PN-5L940,product_N-PN-5L940,เล่ม,20000,0
count_feb2016_floor2_234,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PN-5L980,product_N-PN-5L980,เล่ม,15000,0
count_feb2016_floor2_235,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PN-HW930,product_N-PN-HW930,เล่ม,5000,0
count_feb2016_floor2_236,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PN-S940,product_N-PN-S940,เล่ม,60000,0
count_feb2016_floor2_237,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PN-H940,product_N-PN-H940,เล่ม,40000,0
count_feb2016_floor2_238,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PN-S980,product_N-PN-S980,เล่ม,30000,0
count_feb2016_floor2_239,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PN-H980,product_N-PN-H980,เล่ม,15000,0
count_feb2016_floor2_240,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-D410,product_N-D410,เล่ม,9000,0
count_feb2016_floor2_241,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-D-810,product_N-D810,เล่ม,17000,0
count_feb2016_floor2_242,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,950950,product_950950,เล่ม,10000,0
count_feb2016_floor2_243,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-DV-410150,product_N-DV-410150,เล่ม,5000,0
count_feb2016_floor2_244,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-D-614,product_N-D-614,เล่ม,1000,0
count_feb2016_floor2_245,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-D-640,product_N-D-640,เล่ม,500,0
count_feb2016_floor2_246,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PV-1340 Q-BIZ,__export__.product_product_7549,เล่ม,0,0
count_feb2016_floor2_247,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-F-32307,__export__.product_product_7550,เล่ม,100,0
count_feb2016_floor2_248,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PU Notebook-A5Key,__export__.product_product_7524,เล่ม,34,0
count_feb2016_floor2_249,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PU Notebook-B5Key,__export__.product_product_7525,เล่ม,25,0
count_feb2016_floor2_250,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVP-S1008,__export__.product_product_6962,เล่ม,100,0
count_feb2016_floor2_251,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HV-A5807,__export__.product_product_6951,เล่ม,130,0
count_feb2016_floor2_252,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HV-A61007,__export__.product_product_6950,เล่ม,20,0
count_feb2016_floor2_253,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVDW-SS-607,__export__.product_product_6953,เล่ม,100,0
count_feb2016_floor2_254,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVDW-L807,__export__.product_product_6952,เล่ม,250,0
count_feb2016_floor2_255,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVDW-B6707,__export__.product_product_6958,เล่ม,100,0
count_feb2016_floor2_256,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVDW-8907-Index-LT,__export__.product_product_7522,เล่ม,25,0
count_feb2016_floor2_258,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,312305,__export__.product_product_7530,เล่ม,100,0
count_feb2016_floor2_259,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,312303,__export__.product_product_6921,เล่ม,60,0
count_feb2016_floor2_260,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-HVDW-SP-A58075,__export__.product_product_6948,เล่ม,150,0
count_feb2016_floor2_261,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300051,product_N-HVDW-SP-A58075,เล่ม,600,0
count_feb2016_floor2_263,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-F-A6248,__export__.product_product_6959,เล่ม,30,0
count_feb2016_floor2_264,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-F8248-4C,__export__.product_product_6961,เล่ม,200,0
count_feb2016_floor2_265,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-NV-M-GR6075,__export__.product_product_6947,เล่ม,400,0
count_feb2016_floor2_266,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,3454305,product_3454305,เล่ม,2000,0
count_feb2016_floor2_267,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-NV2506C,product_N-NV2506C,เล่ม,500,0
count_feb2016_floor2_268,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-NVSS-GR6075,__export__.product_product_6933,เล่ม,150,0
count_feb2016_floor2_269,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-PBS-10065,__export__.product_product_6960,เล่ม,0,0
count_feb2016_floor2_270,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-NV-A5507,__export__.product_product_6946,เล่ม,1000,0
count_feb2016_floor2_271,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-NV-A5807,__export__.product_product_7655,เล่ม,300,0
count_feb2016_floor2_272,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-DWFA6407,__export__.product_product_6943,เล่ม,500,0
count_feb2016_floor2_273,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-DWFTA6407,__export__.product_product_6944,เล่ม,500,0
count_feb2016_floor2_274,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-DWFT-A7704,__export__.product_product_6945,เล่ม,500,0
count_feb2016_floor2_275,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670757,product_N-860POOH,เล่ม,0,0
count_feb2016_floor2_276,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670849,product_N-860MICKEY,เล่ม,0,0
count_feb2016_floor2_277,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-DG-A410100,__export__.product_product_6956,เล่ม,400,0
count_feb2016_floor2_278,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-D-DWF-A430100,__export__.product_product_6954,เล่ม,200,0
count_feb2016_floor2_279,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,N-D-DWF-B430120,__export__.product_product_6955,เล่ม,30,0
count_feb2016_floor2_280,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,311791,__export__.product_product_7529,เล่ม,300,0
count_feb2016_floor2_281,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,311792,__export__.product_product_7531,เล่ม,200,0
count_feb2016_floor2_283,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300044,product_N-NVSS-GR6075-1,เล่ม,700,0
count_feb2016_floor2_284,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,312595,__export__.product_product_6920,เล่ม,1000,0
count_feb2016_floor2_285,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,311793,__export__.product_product_7575,เล่ม,70,0
count_feb2016_floor2_286,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,194527,product_194527,เล่ม,1500,0
count_feb2016_floor2_287,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,194528,product_194528,เล่ม,1000,0
count_feb2016_floor2_288,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,444048,product_444048,เล่ม,25000,0
count_feb2016_floor2_289,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,192472,product_192472,เล่ม,7000,0
count_feb2016_floor2_290,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,192403,product_192403,เล่ม,1000,0
count_feb2016_floor2_291,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,192412,product_192412,เล่ม,11016,0
count_feb2016_floor2_292,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,311806,__export__.product_product_6932,เล่ม,1000,0
count_feb2016_floor2_293,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,312648,product_63_182505,เล่ม,1500,0
count_feb2016_floor2_294,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300105,product_N-HV-121006-1,เล่ม,2000,0
count_feb2016_floor2_295,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300112,product_N-HV-201006-1,เล่ม,1200,0
count_feb2016_floor2_296,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300068,product_N-HVA5807,เล่ม,300,0
count_feb2016_floor2_297,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300075,product_N-HVDW-L807,เล่ม,1000,0
count_feb2016_floor2_298,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670337,product_N-HVDW-A51007-1,เล่ม,1000,0
count_feb2016_floor2_299,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670108,product_N-PPN-16607-1,เล่ม,3000,0
count_feb2016_floor2_300,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300129,product_N-PPT-32307-1,เล่ม,2000,0
count_feb2016_floor2_301,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670702,product_N-AF10-1,เล่ม,2000,0
count_feb2016_floor2_302,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300037,product_N-NV-M-GR6075,เล่ม,1000,0
count_feb2016_floor2_303,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300013,product_N-DWET-A6407,เล่ม,600,0
count_feb2016_floor2_304,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8859070300020,product_N-DWET-A7704,เล่ม,600,0
count_feb2016_floor2_305,สำเร็จรูป สาทร ชั้น 2,สาทร ชั้น 2,8857121670313,product_N-DW-P-810,เล่ม,2000,0
